"cdn.03aa42ea0f0000000700b1030000.ns1.brownswer.com","28","586:bdb7:62ad:e8a9:ebc1:dca8:60a:cb0d"
"cdn.e5fab7720f0000000700b1030000.ns1.brownswer.com","28","279:4cd9:58ed:5bfa:7c3a:b985:8a43:9bab"
"cdn.e5fab77218000000070087000000.ns1.brownswer.com","28","441:14bc:28b4:a763:a7e5:a1ea:7f2e:e29a"
"cdn.d0a573070c00000007001c020000.ns1.brownswer.com","28","30f:114b:e50c:cdd2:35ec:5d54:5c6b:67da"
"cdn.d0a5730709000000070087000000.ns1.brownswer.com","28","87::"
"cdn.d0a5730717000000070000000000.ns1.brownswer.com","28","927:4e31:3997:b060:b15d:5b63:5f4b:8399"
"cdn.cd7b7fff0f0000000700b1030000.ns1.brownswer.com","28","87::"
"cdn.e5fab77227000000070087000000.ns1.brownswer.com","28","49::"
"cdn.d0a573070c00000007001c020000.ns1.brownswer.com","28","9f5:b968:b27d:75eb:d3c:f88e:1d02:301"
"cdn.03aa42ea26000000070000000000.ns1.brownswer.com","28","647:ad4e:ad75:455c:6f4e:f48f:a25:1170"
"cdn.03aa42ea08000000070000000000.ns1.brownswer.com","28","603:303:bf0b:3:bb00:3b8:3:b530"
"cdn.03aa42ea08000000070000000000.ns1.brownswer.com","28","9ec:b8aa:7630:d06:92a:8648:86f7:d01"
"cdn.ba7fff4712000000070046050000.ns1.brownswer.com","28","100::"
"cdn.cd7b7fff17000000070000000000.ns1.brownswer.com","28","5df:7a63:ef79:50b5:fd4f:7cde:f168:3c57"
"cdn.e5fab772110000000700bf040000.ns1.brownswer.com","28","87::"
"cdn.03aa42ea0b000000070095010000.ns1.brownswer.com","28","2da:ac5:22ed:4d00:aeb8:9543:5e6f:d89c"
"cdn.ba7fff4710000000070038040000.ns1.brownswer.com","28","61b:d9f3:50f9:f47f:6b53:2bc5:4c8:f82d"
"cdn.03aa42ea10000000070038040000.ns1.brownswer.com","28","8e2:7169:5cf4:ef39:351c:27a7:90c:4425"
"cdn.ba7fff470f0000000700b1030000.ns1.brownswer.com","28","4af:9d73:acc7:e5b2:b656:4a73:c052:ba1c"
"cdn.e5fab7720f0000000700b1030000.ns1.brownswer.com","28","96f:dd27:970d:31bf:3975:f718:f2d8:643c"
"cdn.03aa42ea0e00000007002a030000.ns1.brownswer.com","28","87::"
"cdn.d0a5730709000000070087000000.ns1.brownswer.com","28","342:7269:7362:616e:6531:1330:1106:355"
"cdn.d0a5730717000000070000000000.ns1.brownswer.com","28","8bd:c4ea:8fa1:23b9:9dc1:780a:fc2:f849"
"cdn.ba7fff4717000000070000000000.ns1.brownswer.com","28","116:303:ca:400:c6::12c:c0"
"cdn.03aa42ea0d0000000700a3020000.ns1.brownswer.com","28","502:b507:1e2e:4eb8:f080:a930:f06:355"
"cdn.cd7b7fff110000000700bf040000.ns1.brownswer.com","28","5b4:4a51:8dd9:a9be:cada:200d:4774:f7b0"
"cdn.e5fab772110000000700bf040000.ns1.brownswer.com","28","36c:9d31:99cc:fba0:bc67:6278:c89a:94b2"
"cdn.03aa42ea09000000070087000000.ns1.brownswer.com","28","342:7269:7362:616e:6531:1330:1106:355"
"cdn.cd7b7fff0e00000007002a030000.ns1.brownswer.com","28","6b4:ecd4:e09e:679e:a376:d1a4:d73:97b8"
"cdn.03aa42ea0c00000007001c020000.ns1.brownswer.com","28","269:acdd:965:5482:3d04:d35a:64e9:d19e"
"cdn.03aa42ea10000000070038040000.ns1.brownswer.com","28","189:9971:804:100:2ecc:690f:2d35:d2e7"
"cdn.03aa42ea10000000070038040000.ns1.brownswer.com","28","5d3:911e:7a46:fb8c:9834:ac24:3657:faf9"
"cdn.e5fab7720d0000000700a3020000.ns1.brownswer.com","28","502:b507:1e2e:4eb8:f080:a930:f06:355"
"cdn.cd7b7fff18000000070087000000.ns1.brownswer.com","28","22f:51d6:3a67:248e:d5d2:6df5:f9ca:e709"
"cdn.ba7fff470c00000007001c020000.ns1.brownswer.com","28","682:f579:882d:28e8:805c:4f99:b2d9:2b3c"
"cdn.03aa42ea27000000070087000000.ns1.brownswer.com","28","576:8abd:dd96:917b:1b3d:c5b6:41f8:e1db"
"cdn.e5fab7720d0000000700a3020000.ns1.brownswer.com","28","100:1a3:5330:5130:1d06:355:1d0e:416"
"cdn.d0a5730717000000070000000000.ns1.brownswer.com","28","4ae:4073:a1b9:87e:7d69:9b00:7983:af33"
"cdn.ba7fff4718000000070087000000.ns1.brownswer.com","28","25e:de8b:27fa:a7c2:64f3:535f:c973:fcc9"
"cdn.cd7b7fff17000000070000000000.ns1.brownswer.com","28","28e:28c9:c29b:ef49:b3fd:b909:4067:6e3c"
"cdn.e5fab77209000000070087000000.ns1.brownswer.com","28","101:b05:30:6831:b30:906:355:406"
"cdn.e5fab7720a00000007000e010000.ns1.brownswer.com","28","131:3131:3430:365a:3068:310b:3009:603"
"cdn.d0a5730709000000070087000000.ns1.brownswer.com","28","213:241:5531:1130:f06:355:408:c08"
"cdn.e5fab77226000000070000000000.ns1.brownswer.com","28","74f:9157:827f:1718:715e:ec1f:d105:d61a"
"cdn.ba7fff4717000000070000000000.ns1.brownswer.com","28","45b:6a6d:452d:fa82:9d69:44fd:5fe1:681b"
"cdn.cd7b7fff09000000070087000000.ns1.brownswer.com","28","342:7269:7362:616e:6531:1330:1106:355"
"cdn.03aa42ea0f0000000700b1030000.ns1.brownswer.com","28","7c0:1555:1603:301:2c0c:1:2803:1d"
"cdn.03aa42ea09000000070087000000.ns1.brownswer.com","28","80c:341:5555:301e:170d:3233:3035:3137"
"cdn.e5fab7720f0000000700b1030000.ns1.brownswer.com","28","6b7:7652:8690:7b75:c021:3a79:8413:46dd"
"cdn.e5fab7720e00000007002a030000.ns1.brownswer.com","28","451:e9ba:4a1e:8458:a87a:26f2:2459:bba9"
"cdn.d0a573070b000000070095010000.ns1.brownswer.com","28","608:ff4a:6368:d9ea:910b:136c:617b:47dd"
"cdn.ba7fff470b000000070095010000.ns1.brownswer.com","28","8ea:294c:4ec9:56f5:2e4a:2ef5:6fab:6f59"
"cdn.cd7b7fff0b000000070095010000.ns1.brownswer.com","28","87::"
"cdn.cd7b7fff0b000000070095010000.ns1.brownswer.com","28","10f:30:8201:a02:8201:100:c2f9:87b4"
"cdn.d0a573070c00000007001c020000.ns1.brownswer.com","28","87::"
"cdn.03aa42ea09000000070087000000.ns1.brownswer.com","28","516:3014:603:5504:a0c:d49:5053:4543"
"cdn.d0a5730709000000070087000000.ns1.brownswer.com","28","931:3131:3430:365a:170d:3234:3035:3136"
"cdn.ba7fff4709000000070087000000.ns1.brownswer.com","28","404:70c:a47:4f6c:6420:434f:6173:7431"
"cdn.ba7fff4708000000070000000000.ns1.brownswer.com","28","782:3b1:3082:299:a003:201:202:1413"
"cdn.03aa42ea0a00000007000e010000.ns1.brownswer.com","28","406:355:407:c0a:474f:6c64:2043:4f61"
"cdn.ba7fff470c00000007001c020000.ns1.brownswer.com","28","1e7:f91d:3040:f7d2:7fcd:7306:6732:d572"
"cdn.d0a573070a00000007000e010000.ns1.brownswer.com","28","653:4543:2070:7479:206c:6474:310b:3009"
"cdn.d0a5730717000000070000000000.ns1.brownswer.com","28","116:303:ca:400:c6::12c:c0"
"cdn.03aa42ea0f0000000700b1030000.ns1.brownswer.com","28","35b:8f38:7bef:cb3a:e53d:2c01:b9f9:c485"
"cdn.03aa42ea0c00000007001c020000.ns1.brownswer.com","28","9f5:b968:b27d:75eb:d3c:f88e:1d02:301"
"cdn.cd7b7fff0e00000007002a030000.ns1.brownswer.com","28","935:cfc:b112:620:9afd:231f:6483:677"
"cdn.cd7b7fff110000000700bf040000.ns1.brownswer.com","28","2f6:c1b7:f53a:2468:9ab9:f5e5:6f86:163"
"cdn.03aa42ea0a00000007000e010000.ns1.brownswer.com","28","653:4543:2070:7479:206c:6474:310b:3009"
"cdn.03aa42ea0b000000070095010000.ns1.brownswer.com","28","87::"
"cdn.d0a5730708000000070000000000.ns1.brownswer.com","28","397:defb:a55a:a7b3:4536:50e:e0bc:c0"
"cdn.ba7fff470c00000007001c020000.ns1.brownswer.com","28","44e:c719:906:6c31:66bf:ba5b:9b0b:23bb"
"cdn.cd7b7fff0b000000070095010000.ns1.brownswer.com","28","8ea:294c:4ec9:56f5:2e4a:2ef5:6fab:6f59"
"cdn.03aa42ea0c00000007001c020000.ns1.brownswer.com","28","87::"
"cdn.cd7b7fff0d0000000700a3020000.ns1.brownswer.com","28","87::"
"cdn.e5fab77209000000070087000000.ns1.brownswer.com","28","87::"
"cdn.03aa42ea26000000070000000000.ns1.brownswer.com","28","88b:808e:1ad0:87c:6533:a5bc:1d2e:c33e"
"cdn.cd7b7fff0b000000070095010000.ns1.brownswer.com","28","9f3:f05a:41a1:8cce:4610:4fb1:a85f:7233"
"cdn.cd7b7fff0a00000007000e010000.ns1.brownswer.com","28","706:355:40b:c02:5555:310c:300a:603"
"cdn.cd7b7fff0f0000000700b1030000.ns1.brownswer.com","28","586:bdb7:62ad:e8a9:ebc1:dca8:60a:cb0d"
"cdn.e5fab772110000000700bf040000.ns1.brownswer.com","28","6da:ddbe:e0c7:79ab:4726:a121:f609:f9ae"
"cdn.03aa42ea09000000070087000000.ns1.brownswer.com","28","704:b0c:255:5531:c30:a06:355:403"
"cdn.d0a5730708000000070000000000.ns1.brownswer.com","28","116:303:45:200:41:303:e3e6:bcb5"
"cdn.e5fab77208000000070000000000.ns1.brownswer.com","28","9ec:b8aa:7630:d06:92a:8648:86f7:d01"
"cdn.cd7b7fff18000000070087000000.ns1.brownswer.com","28","4b7:22f2:2403:2f1d:18d4:871c:2a14:c15b"
"cdn.e5fab7720f0000000700b1030000.ns1.brownswer.com","28","35b:8f38:7bef:cb3a:e53d:2c01:b9f9:c485"
"cdn.cd7b7fff28000000070087000000.ns1.brownswer.com","28","232:c519:a5fa:6567:4344:de9a:8f33:219a"
"cdn.ba7fff470a00000007000e010000.ns1.brownswer.com","28","87::"
"cdn.ba7fff470d0000000700a3020000.ns1.brownswer.com","28","709:2a86:4886:f70d:101:b05:3:8201"
"cdn.e5fab7720f0000000700b1030000.ns1.brownswer.com","28","820:1534:b4bb:258c:6ee0:6ffb:5cf4:9e4a"
"cdn.03aa42ea110000000700bf040000.ns1.brownswer.com","28","419:72fd:f5ef:4655:b14e:3aa9:e27e:d9c0"
"cdn.ba7fff4709000000070087000000.ns1.brownswer.com","28","342:7269:7362:616e:6531:1330:1106:355"
"cdn.ba7fff4718000000070087000000.ns1.brownswer.com","28","18e:d5b0:af7:e349:1053:3653:dfec:1180"
"cdn.03aa42ea26000000070000000000.ns1.brownswer.com","28","7f5:f556:f6bc:1a86:fb8:601c:a19b:5e6f"
"cdn.ba7fff470b000000070095010000.ns1.brownswer.com","28","5aa:c160:92e8:59e4:56c2:1b9d:cd44:12ca"
"cdn.d0a5730717000000070000000000.ns1.brownswer.com","28","7a4:3ebd:b9dc:a150:a84d:ce8a:8da0:e449"
"cdn.e5fab7720c00000007001c020000.ns1.brownswer.com","28","5a9:6805:a85a:b155:b4db:2577:8ef1:8653"
"cdn.03aa42ea10000000070038040000.ns1.brownswer.com","28","49e:c76e:676c:c041:ccc0:a843:c126:5ccd"
"cdn.ba7fff470d0000000700a3020000.ns1.brownswer.com","28","9ad:6bf7:c229:3740:4d05:b329:1771:c0a6"
"cdn.ba7fff470a00000007000e010000.ns1.brownswer.com","28","909:2a86:4886:f70d:101:105:3:8201"
"cdn.d0a57307110000000700bf040000.ns1.brownswer.com","28","9da:841:a817:6fe2:2d16:303:4:e00"
"cdn.03aa42ea110000000700bf040000.ns1.brownswer.com","28","52d:99c6:ee79:54db:e5c1:5304:5c97:b1e8"
"cdn.03aa42ea09000000070087000000.ns1.brownswer.com","28","404:70c:a47:4f6c:6420:434f:6173:7431"
"cdn.e5fab77209000000070087000000.ns1.brownswer.com","28","213:241:5531:1130:f06:355:408:c08"
"cdn.ba7fff4717000000070000000000.ns1.brownswer.com","28","395:5ca6:cd9d:698b:9f7e:4b84:9397:a41d"
"cdn.03aa42ea27000000070087000000.ns1.brownswer.com","28","230:5d94:22a0:afb1:9c51:1ce4:7b97:3bac"
"cdn.03aa42ea0a00000007000e010000.ns1.brownswer.com","28","855:403:c03:4155:5530:8201:2230:d06"
"cdn.d0a5730709000000070087000000.ns1.brownswer.com","28","704:b0c:255:5531:c30:a06:355:403"
"cdn.03aa42ea0a00000007000e010000.ns1.brownswer.com","28","87::"
"cdn.e5fab77226000000070000000000.ns1.brownswer.com","28","3ca:ce2:b707:d939:9968:7204:6ec6:6cc6"
"cdn.d0a573070a00000007000e010000.ns1.brownswer.com","28","855:403:c03:4155:5530:8201:2230:d06"
"cdn.d0a573070e00000007002a030000.ns1.brownswer.com","28","515:3e1a:f2fa:94b4:8ea1:8fa0:bcad:9753"
"cdn.cd7b7fff110000000700bf040000.ns1.brownswer.com","28","87::"
"cdn.d0a5730709000000070087000000.ns1.brownswer.com","28","101:b05:30:6831:b30:906:355:406"
"cdn.e5fab7720f0000000700b1030000.ns1.brownswer.com","28","120:fde8:d532:54b1:9aef:fe5d:88f4:a43a"
"cdn.e5fab77210000000070038040000.ns1.brownswer.com","28","629:544d:32b0:e649:939d:338:8e9d:a68e"
"cdn.ba7fff4708000000070000000000.ns1.brownswer.com","28","87b:df82:4444:bfcc:faa9:38b6:f38d:bcd3"
"cdn.cd7b7fff08000000070000000000.ns1.brownswer.com","28","116:303:45:200:41:303:747f:a050"
"cdn.ba7fff4710000000070038040000.ns1.brownswer.com","28","968:f73b:2d67:f549:cf88:e9d0:5743:6a37"
"cdn.cd7b7fff0a00000007000e010000.ns1.brownswer.com","28","255:406:1302:4155:3111:300f:603:5504"
"cdn.e5fab772110000000700bf040000.ns1.brownswer.com","28","822:774f:847f:4c3e:37e5:f73f:1648:5c17"
"cdn.cd7b7fff17000000070000000000.ns1.brownswer.com","28","8dd:7a71:15bf:9a8a:efac:3027:441c:b361"
"cdn.03aa42ea0a00000007000e010000.ns1.brownswer.com","28","573:7431:1630:1406:355:40a:c0d:4950"
"cdn.e5fab7720e00000007002a030000.ns1.brownswer.com","28","6b4:ecd4:e09e:679e:a376:d1a4:d73:97b8"
"cdn.cd7b7fff08000000070000000000.ns1.brownswer.com","28","9ec:b8aa:7630:d06:92a:8648:86f7:d01"
"cdn.d0a573070c00000007001c020000.ns1.brownswer.com","28","707:20d7:b13f:a4c4:f6ae:fce1:5c63:3cde"
"cdn.03aa42ea18000000070087000000.ns1.brownswer.com","28","7b::"
"cdn.cd7b7fff17000000070000000000.ns1.brownswer.com","28","668:67c7:78ff:1d74:ea8d:1658:45bd:751e"
"cdn.03aa42ea110000000700bf040000.ns1.brownswer.com","28","117:628d:1c34:bb20:da5b:f9d0:af83:515d"
"cdn.03aa42ea17000000070000000000.ns1.brownswer.com","28","87::"
"cdn.03aa42ea27000000070087000000.ns1.brownswer.com","28","3a2:3ffb:565f:d797:dd1d:3214:17d1:f53e"
"cdn.03aa42ea10000000070038040000.ns1.brownswer.com","28","62a:ec46:f38c:7bdd:8007:cdee:580a:278f"
"cdn.e5fab77210000000070038040000.ns1.brownswer.com","28","701:1610:b075:e98f:7d6b:d629:5ce2:33bc"
"cdn.cd7b7fff09000000070087000000.ns1.brownswer.com","28","404:70c:a47:4f6c:6420:434f:6173:7431"
"cdn.cd7b7fff0a00000007000e010000.ns1.brownswer.com","28","308:c08:4272:6973:6261:6e65:3113:3011"
"cdn.e5fab772110000000700bf040000.ns1.brownswer.com","28","5d9:a74a:cf6f:cd1e:7ab7:a638:2867:2f0c"
"cdn.03aa42ea18000000070087000000.ns1.brownswer.com","28","8a4:7062:5879:e3b7:9e2a:b548:d584:8310"
"cdn.cd7b7fff08000000070000000000.ns1.brownswer.com","28","782:3b1:3082:299:a003:201:202:1413"
"cdn.d0a5730718000000070087000000.ns1.brownswer.com","28","600:101:1603:300:2852:c03b:fed5:7eb0"
"cdn.e5fab77209000000070087000000.ns1.brownswer.com","28","704:b0c:255:5531:c30:a06:355:403"
"cdn.cd7b7fff0d0000000700a3020000.ns1.brownswer.com","28","61d:1301:1ff:405:3003:101:ff30:d06"
"cdn.ba7fff4708000000070000000000.ns1.brownswer.com","28","87::"
"cdn.cd7b7fff27000000070000000000.ns1.brownswer.com","28","380:9438:d19e:cfec:dbb0:a8b5:fd1f:dddd"
"cdn.d0a573070e00000007002a030000.ns1.brownswer.com","28","6b4:ecd4:e09e:679e:a376:d1a4:d73:97b8"
"cdn.e5fab7720e00000007002a030000.ns1.brownswer.com","28","935:cfc:b112:620:9afd:231f:6483:677"
"cdn.e5fab7720b000000070095010000.ns1.brownswer.com","28","765:9680:a48f:6b78:76ff:5e39:b473:e91c"
"cdn.cd7b7fff0a00000007000e010000.ns1.brownswer.com","28","406:355:407:c0a:474f:6c64:2043:4f61"
"cdn.cd7b7fff12000000070046050000.ns1.brownswer.com","28","2::"
"cdn.ba7fff470d0000000700a3020000.ns1.brownswer.com","28","100:1a3:5330:5130:1d06:355:1d0e:416"
"cdn.ba7fff470d0000000700a3020000.ns1.brownswer.com","28","801:4:ac41:6e84:df32:7383:dd3e:53f"
"cdn.d0a573070b000000070095010000.ns1.brownswer.com","28","3bb:fe9f:57fb:389c:8c33:2b93:f8b5:725c"
"cdn.03aa42ea18000000070087000000.ns1.brownswer.com","28","9c4:baa4:5879:e3b7:9e2a:b548:d584:8310"
"cdn.03aa42ea0d0000000700a3020000.ns1.brownswer.com","28","9ad:6bf7:c229:3740:4d05:b329:1771:c0a6"
"cdn.d0a573070e00000007002a030000.ns1.brownswer.com","28","1a5:8a62:4583:e6be:2688:25cd:1501:bc8f"
"cdn.e5fab7720a00000007000e010000.ns1.brownswer.com","28","706:355:40b:c02:5555:310c:300a:603"
"cdn.d0a5730717000000070000000000.ns1.brownswer.com","28","6f6:8135:7c9:fb72:c4d3:939a:e979:14ed"
"cdn.ba7fff4718000000070087000000.ns1.brownswer.com","28","5e3:5771:b48c:570:8dad:241f:2414:303"
"cdn.e5fab77208000000070000000000.ns1.brownswer.com","28","116:303:45:200:41:303:d3ea:4e94"
"cdn.cd7b7fff28000000070087000000.ns1.brownswer.com","28","1fe:32fa:85c2:65aa:c5b:1f9b:d67e:f291"
"cdn.e5fab77209000000070087000000.ns1.brownswer.com","28","404:70c:a47:4f6c:6420:434f:6173:7431"
"cdn.03aa42ea09000000070087000000.ns1.brownswer.com","28","87::"
"cdn.03aa42ea08000000070000000000.ns1.brownswer.com","28","87b:df82:4444:bfcc:faa9:38b6:f38d:bcd3"
"cdn.cd7b7fff28000000070087000000.ns1.brownswer.com","28","533:8230:393e:aad7:c5f6:e085:f83f:2980"
"cdn.d0a5730718000000070087000000.ns1.brownswer.com","28","11b:bb7f:fc9:d49e:8b76:308d:5db:892a"
"cdn.ba7fff470d0000000700a3020000.ns1.brownswer.com","28","87::"
"cdn.ba7fff4708000000070000000000.ns1.brownswer.com","28","30b:a216:c906:5b86:4b76:3812:ca0b:c0"
"cdn.cd7b7fff110000000700bf040000.ns1.brownswer.com","28","3c6:12d8:c2ba:1b17:1a33:e95:2d26:bc42"
"cdn.03aa42ea26000000070000000000.ns1.brownswer.com","28","87::"
"cdn.03aa42ea09000000070087000000.ns1.brownswer.com","28","101:b05:30:6831:b30:906:355:406"
"cdn.ba7fff4718000000070087000000.ns1.brownswer.com","28","46f:e4f3:67e6:40b:2ef4:ba0e:934d:5b0a"
"cdn.03aa42ea0d0000000700a3020000.ns1.brownswer.com","28","100:1a3:5330:5130:1d06:355:1d0e:416"
"cdn.d0a573070a00000007000e010000.ns1.brownswer.com","28","909:2a86:4886:f70d:101:105:3:8201"
"cdn.e5fab77208000000070000000000.ns1.brownswer.com","28","306:f155:6e1c:935:eb40:5c20:9b21:c0"
"cdn.cd7b7fff110000000700bf040000.ns1.brownswer.com","28","67e:739b:1ca2:4b7d:c421:8d28:26de:731d"
"cdn.cd7b7fff110000000700bf040000.ns1.brownswer.com","28","1ec:147b:829f:cb49:1a9:cbc9:f02a:88da"
"cdn.cd7b7fff0e00000007002a030000.ns1.brownswer.com","28","1a5:8a62:4583:e6be:2688:25cd:1501:bc8f"
"cdn.e5fab7720b000000070095010000.ns1.brownswer.com","28","608:ff4a:6368:d9ea:910b:136c:617b:47dd"
"cdn.03aa42ea17000000070000000000.ns1.brownswer.com","28","95a:235c:2776:762e:e7db:377f:d79a:fac5"
"cdn.e5fab772110000000700bf040000.ns1.brownswer.com","28","10c:7abe:e535:920a:6b58:b377:60c:8046"
"cdn.cd7b7fff0f0000000700b1030000.ns1.brownswer.com","28","35b:8f38:7bef:cb3a:e53d:2c01:b9f9:c485"
"cdn.ba7fff470a00000007000e010000.ns1.brownswer.com","28","131:3131:3430:365a:3068:310b:3009:603"
"cdn.e5fab7720b000000070095010000.ns1.brownswer.com","28","5aa:c160:92e8:59e4:56c2:1b9d:cd44:12ca"
"cdn.03aa42ea0c00000007001c020000.ns1.brownswer.com","28","84a:abf3:90df:e5c4:9203:ed5e:f37b:f871"
"cdn.ba7fff470f0000000700b1030000.ns1.brownswer.com","28","279:4cd9:58ed:5bfa:7c3a:b985:8a43:9bab"
"cdn.d0a5730717000000070000000000.ns1.brownswer.com","28","395:29eb:3e42:cb10:e658:da53:b927:f1ea"
"cdn.d0a5730708000000070000000000.ns1.brownswer.com","28","9ec:b8aa:7630:d06:92a:8648:86f7:d01"
"cdn.e5fab77212000000070046050000.ns1.brownswer.com","28","2::"
"cdn.cd7b7fff27000000070000000000.ns1.brownswer.com","28","517:7c56:410d:7b4f:7bc7:c318:d97:7e51"
"cdn.e5fab77226000000070000000000.ns1.brownswer.com","28","50b:9b3c:2958:3bb5:df75:22f0:61b:ad78"
"cdn.03aa42ea17000000070000000000.ns1.brownswer.com","28","5d9:2743:8408:3108:6740:ffb:e86f:d838"
"cdn.cd7b7fff09000000070087000000.ns1.brownswer.com","28","704:b0c:255:5531:c30:a06:355:403"
"cdn.cd7b7fff0d0000000700a3020000.ns1.brownswer.com","28","418:3016:8014:54ab:b688:99a2:e2a8:7946"
"cdn.cd7b7fff09000000070087000000.ns1.brownswer.com","28","516:3014:603:5504:a0c:d49:5053:4543"
"cdn.ba7fff470b000000070095010000.ns1.brownswer.com","28","3bb:fe9f:57fb:389c:8c33:2b93:f8b5:725c"
"cdn.d0a5730708000000070000000000.ns1.brownswer.com","28","87b:df82:4444:bfcc:faa9:38b6:f38d:bcd3"
"cdn.e5fab77227000000070087000000.ns1.brownswer.com","28","39b:30c9:d8b9:8df2:ceb8:c3c4:66a9:120a"
"cdn.d0a57307110000000700bf040000.ns1.brownswer.com","28","1b0:3505:ce48:8471:1546:7699:9a40:62d4"
"cdn.cd7b7fff27000000070000000000.ns1.brownswer.com","28","238:9e74:9e6b:580e:6240:ba0e:f7f7:5e2"
"cdn.ba7fff4717000000070000000000.ns1.brownswer.com","28","87::"
"cdn.03aa42ea0a00000007000e010000.ns1.brownswer.com","28","255:406:1302:4155:3111:300f:603:5504"
"cdn.03aa42ea0b000000070095010000.ns1.brownswer.com","28","765:9680:a48f:6b78:76ff:5e39:b473:e91c"
"cdn.ba7fff470b000000070095010000.ns1.brownswer.com","28","608:ff4a:6368:d9ea:910b:136c:617b:47dd"
"cdn.cd7b7fff0b000000070095010000.ns1.brownswer.com","28","471:c060:3a09:2618:3810:dad3:2572:e398"
